 1 35.9369 0
 2 41.6116 0
 3 35.1694 5.81818
 4 34.9091 0
 5 35.1683 0
 6 30.8729 5.81818
 7 22.1063 11.6364
 8 18.6435 11.6364
 9 21.6836 11.6364
 10 29.4054 11.6364
