path	3.08983	2.74043	0.808427
path	3.10852	2.76	0.808427
path	3.12721	2.77957	0.808427
path	3.1459	2.79914	0.808427
path	3.16459	2.81871	0.808427
path	3.18328	2.83828	0.808427
path	3.20197	2.85785	0.808427
path	3.22066	2.87742	0.808427
path	3.23934	2.89699	0.808427
path	3.25803	2.91656	0.808427
path	3.27672	2.93613	0.808427
path	3.29541	2.95571	0.808427
path	3.3141	2.97528	0.808427
path	3.33279	2.99485	0.808427
path	3.35148	3.01442	0.808427
path	3.37017	3.03399	0.808427
path	3.38886	3.05356	0.808427
path	3.40755	3.07313	0.808427
path	3.42623	3.0927	0.808427
path	3.44492	3.11227	0.808427
path	3.46361	3.13184	0.808427
path	3.4823	3.15141	0.808427
path	3.50099	3.17098	0.808427
path	3.51968	3.19055	0.808427
path	3.53837	3.21012	0.808427
path	3.55706	3.22969	0.808427
path	3.57575	3.24926	0.808427
path	3.59443	3.26883	0.808427
path	3.61312	3.2884	0.808427
path	3.63181	3.30797	0.808427
path	3.6505	3.32754	0.808427
path	3.66919	3.34711	0.808427
path	3.68788	3.36668	0.808427
path	3.70657	3.38625	0.808427
path	3.72526	3.40582	0.808427
path	3.74395	3.42539	0.808427
path	3.76264	3.44496	0.808427
path	3.78132	3.46453	0.808427
path	3.80001	3.4841	0.808427
path	3.8187	3.50367	0.808427
path	3.83739	3.52324	0.808427
path	3.85608	3.54281	0.808427
path	3.87477	3.56238	0.808427
path	3.89346	3.58195	0.808427
path	3.91215	3.60152	0.808427
path	3.93084	3.62109	0.808427
path	3.94952	3.64066	0.808427
path	3.96821	3.66023	0.808427
path	3.9869	3.6798	0.808427
path	4.00559	3.69937	0.808427
path	4.02428	3.71894	0.808427
path	4.04297	3.73851	0.808427
path	4.06166	3.75808	0.808427
path	4.08035	3.77765	0.808427
path	4.09904	3.79722	0.808427
path	4.11773	3.81679	0.808427
path	4.13641	3.83636	0.808427
path	4.1551	3.85593	0.808427
path	4.17379	3.8755	0.808427
path	4.19248	3.89507	0.808427
path	4.21117	3.91464	0.808427
path	4.22986	3.93421	0.808427
path	4.24855	3.95378	0.808427
path	4.26724	3.97335	0.808427
path	4.28593	3.99292	0.808427
path	4.30461	4.01249	0.808427
path	4.3233	4.03206	0.808427
path	4.34199	4.05163	0.808427
path	4.36068	4.0712	0.808427
path	4.37937	4.09077	0.808427
path	4.39806	4.11034	0.808427
path	4.41675	4.12991	0.808427
path	4.43544	4.14948	0.808427
path	4.45413	4.16905	0.808427
path	4.47282	4.18862	0.808427
path	4.4915	4.2082	0.808427
path	4.51019	4.22777	0.808427
path	4.52888	4.24734	0.808427
path	4.54757	4.26691	0.808427
path	4.56626	4.28648	0.808427
path	4.58495	4.30605	0.808427
path	4.60364	4.32562	0.808427
path	4.62233	4.34519	0.808427
path	4.64102	4.36476	0.808427
path	4.6597	4.38433	0.808427
path	4.67839	4.4039	0.808427
path	4.69708	4.42347	0.808427
path	4.71577	4.44304	0.808427
path	4.73446	4.46261	0.808427
path	4.75315	4.48218	0.808427
path	4.77184	4.50175	0.808427
path	4.79053	4.52132	0.808427
path	4.80922	4.54089	0.808427
path	4.82791	4.56046	0.808427
path	4.84659	4.58003	0.808427
path	4.86528	4.5996	0.808427
path	4.88397	4.61917	0.808427
path	4.90266	4.63874	0.808427
path	4.92135	4.65831	0.808427
path	4.94004	4.67788	0.808427
path	4.95873	4.69745	0.808427
path	4.97742	4.71702	0.808427
path	4.99611	4.73659	0.808427
path	5.01479	4.75616	0.808427
path	5.03348	4.77573	0.808427
path	5.05217	4.7953	0.808427
path	5.07086	4.81487	0.808427
path	5.08955	4.83444	0.808427
path	5.10824	4.85401	0.808427
path	5.12693	4.87358	0.808427
path	5.14562	4.89315	0.808427
path	5.16431	4.91272	0.808427
path	5.183	4.93229	0.808427
path	5.20168	4.95186	0.808427
path	5.22037	4.97143	0.808427
path	5.23906	4.991	0.808427
path	5.25775	5.01057	0.808427
path	5.27644	5.03014	0.808427
path	5.29513	5.04971	0.808427
path	5.31382	5.06928	0.808427
path	5.33251	5.08885	0.808427
path	5.3512	5.10842	0.808427
path	5.36988	5.12799	0.808427
path	5.38857	5.14756	0.808427
path	5.40726	5.16713	0.808427
path	5.42595	5.1867	0.808427
path	5.44464	5.20627	0.808427
path	5.46333	5.22584	0.808427
path	5.48202	5.24541	0.808427
path	5.50071	5.26498	0.808427
path	5.5194	5.28455	0.808427
path	5.53809	5.30412	0.808427
path	5.55677	5.32369	0.808427
path	5.57546	5.34326	0.808427
path	5.59415	5.36283	0.808427
path	5.61284	5.3824	0.808427
path	5.63153	5.40197	0.808427
path	5.65022	5.42154	0.808427
path	5.66891	5.44111	0.808427
path	5.6876	5.46069	0.808427
path	5.70629	5.48026	0.808427
path	5.72497	5.49983	0.808427
path	5.74366	5.5194	0.808427
path	5.76235	5.53897	0.808427
path	5.78104	5.55854	0.808427
path	5.79973	5.57811	0.808427
path	5.81842	5.59768	0.808427
path	5.83711	5.61725	0.808427
path	5.8558	5.63682	0.808427
path	5.87449	5.65639	0.808427
path	5.89318	5.67596	0.808427
path	5.91186	5.69553	0.808427
path	5.93055	5.7151	0.808427
path	5.94924	5.73467	0.808427
path	5.96793	5.75424	0.808427
path	5.98662	5.77381	0.808427
path	6.00531	5.79338	0.808427
path	6.024	5.81295	0.808427
path	6.04269	5.83252	0.808427
path	6.06138	5.85209	0.808427
path	6.08006	5.87166	0.808427
path	6.09875	5.89123	0.808427
path	6.11744	5.9108	0.808427
path	6.13613	5.93037	0.808427
path	6.15482	5.94994	0.808427
path	6.17351	5.96951	0.808427
path	6.1922	5.98908	0.808427
path	6.21089	6.00865	0.808427
path	6.22958	6.02822	0.808427
path	6.24827	6.04779	0.808427
path	6.26695	6.06736	0.808427
path	6.28564	6.08693	0.808427
path	6.30433	6.1065	0.808427
path	6.32302	6.12607	0.808427
path	6.34171	6.14564	0.808427
path	6.3604	6.16521	0.808427
path	6.37909	6.18478	0.808427
path	6.39778	6.20435	0.808427
path	6.41647	6.22392	0.808427
path	6.43515	6.24349	0.808427
path	6.45384	6.26306	0.808427
path	6.47253	6.28263	0.808427
path	6.49122	6.3022	0.808427
path	6.50991	6.32177	0.808427
path	6.5286	6.34134	0.808427
path	6.54729	6.36091	0.808427
path	6.56598	6.38048	0.808427
path	6.58467	6.40005	0.808427
path	6.60336	6.41962	0.808427
path	6.62204	6.43919	0.808427
path	6.64073	6.45876	0.808427
path	6.65942	6.47833	0.808427
path	6.67811	6.4979	0.808427
path	6.6968	6.51747	0.808427
path	6.71549	6.53704	0.808427
path	6.73418	6.55661	0.808427
path	6.75287	6.57618	0.808427
path	6.77156	6.59575	0.808427
path	6.79024	6.61532	0.808427
path	6.80893	6.63489	0.808427
path	6.82762	6.65446	0.808427
path	6.84631	6.67403	0.808427
path	6.865	6.6936	0.808427
path	6.88369	6.71317	0.808427
path	6.90238	6.73275	0.808427
path	6.92107	6.75232	0.808427
path	6.93976	6.77189	0.808427
path	6.95844	6.79146	0.808427
path	6.97713	6.81103	0.808427
path	6.99582	6.8306	0.808427
path	7.01451	6.85017	0.808427
path	7.0332	6.86974	0.808427
path	7.05189	6.88931	0.808427
path	7.07058	6.90888	0.808427
path	7.08927	6.92845	0.808427
path	7.10796	6.94802	0.808427
path	7.12665	6.96759	0.808427
path	7.14533	6.98716	0.808427
path	7.16402	7.00673	0.808427
path	7.18271	7.0263	0.808427
path	7.2014	7.04587	0.808427
path	7.22009	7.06544	0.808427
path	7.23878	7.08501	0.808427
path	7.25747	7.10458	0.808427
path	7.27616	7.12415	0.808427
path	7.29485	7.14372	0.808427
path	7.31353	7.16329	0.808427
path	7.33222	7.18286	0.808427
path	7.35091	7.20243	0.808427
path	7.3696	7.222	0.808427
path	7.38829	7.24157	0.808427
path	7.40698	7.26114	0.808427
path	7.42567	7.28071	0.808427
path	7.44436	7.30028	0.808427
path	7.46305	7.31985	0.808427
path	7.48174	7.33942	0.808427
path	7.50042	7.35899	0.808427
path	7.51911	7.37856	0.808427
path	7.5378	7.39813	0.808427
path	7.55649	7.4177	0.808427
path	7.57518	7.43727	0.808427
path	7.59387	7.45684	0.808427
path	7.61256	7.47641	0.808427
path	7.63125	7.49598	0.808427
path	7.64994	7.51555	0.808427
path	7.66862	7.53512	0.808427
path	7.68731	7.55469	0.808427
path	7.706	7.57426	0.808427
path	7.72469	7.59383	0.808427
path	7.74338	7.6134	0.808427
path	7.76207	7.63297	0.808427
path	7.78076	7.65254	0.808427
path	7.79945	7.67211	0.808427
path	7.81814	7.69168	0.808427
path	7.83683	7.71125	0.808427
path	7.85551	7.73082	0.808427
path	7.8742	7.75039	0.808427
path	7.89289	7.76996	0.808427
path	7.91158	7.78953	0.808427
path	7.93027	7.8091	0.808427
path	7.94896	7.82867	0.808427
path	7.96765	7.84824	0.808427
path	7.98634	7.86781	0.808427
path	8.00503	7.88738	0.808427
path	8.02371	7.90695	0.808427
path	8.0424	7.92652	0.808427
path	8.06109	7.94609	0.808427
path	8.07978	7.96566	0.808427
path	8.09847	7.98524	0.808427
path	8.11716	8.00481	0.808427
path	8.13585	8.02438	0.808427
path	8.15454	8.04395	0.808427
path	8.17323	8.06352	0.808427
path	8.19192	8.08309	0.808427
path	8.2106	8.10266	0.808427
path	8.22929	8.12223	0.808427
path	8.24798	8.1418	0.808427
path	8.26667	8.16137	0.808427
path	8.28536	8.18094	0.808427
path	8.30405	8.20051	0.808427
path	8.32274	8.22008	0.808427
path	8.34143	8.23965	0.808427
path	8.36012	8.25922	0.808427
path	8.3788	8.27879	0.808427
path	8.39749	8.29836	0.808427
path	8.41618	8.31793	0.808427
path	8.43487	8.3375	0.808427
path	8.45356	8.35707	0.808427
path	8.47225	8.37664	0.808427
path	8.49094	8.39621	0.808427
path	8.50963	8.41578	0.808427
path	8.52832	8.43535	0.808427
path	8.54701	8.45492	0.808427
path	8.56569	8.47449	0.808427
path	8.58438	8.49406	0.808427
path	8.60307	8.51363	0.808427
path	8.62176	8.5332	0.808427
path	8.64045	8.55277	0.808427
path	8.65914	8.57234	0.808427
path	8.67783	8.59191	0.808427
path	8.69652	8.61148	0.808427
path	8.71521	8.63105	0.808427
path	8.73389	8.65062	0.808427
path	8.75258	8.67019	0.808427
path	8.77127	8.68976	0.808427
path	8.78996	8.70933	0.808427
path	8.80865	8.7289	0.808427
path	8.82734	8.74847	0.808427
path	8.84603	8.76804	0.808427
path	8.86472	8.78761	0.808427
path	8.88341	8.80718	0.808427
path	8.9021	8.82675	0.808427
path	8.92078	8.84632	0.808427
path	8.93947	8.86589	0.808427
path	8.95816	8.88546	0.808427
path	8.97685	8.90503	0.808427
path	8.99554	8.9246	0.808427
path	9.01423	8.94417	0.808427
path	9.03292	8.96374	0.808427
path	9.05161	8.98331	0.808427
path	9.0703	9.00288	0.808427
path	9.08898	9.02245	0.808427
path	9.10767	9.04202	0.808427
path	9.12636	9.06159	0.808427
path	9.14505	9.08116	0.808427
path	9.16374	9.10073	0.808427
path	9.18243	9.1203	0.808427
path	9.20112	9.13987	0.808427
path	9.21981	9.15944	0.808427
path	9.2385	9.17901	0.808427
path	9.25719	9.19858	0.808427
path	9.27587	9.21815	0.808427
path	9.29456	9.23772	0.808427
path	9.31325	9.2573	0.808427
path	9.33194	9.27687	0.808427
path	9.35063	9.29644	0.808427
path	9.36932	9.31601	0.808427
path	9.38801	9.33558	0.808427
path	9.4067	9.35515	0.808427
path	9.42539	9.37472	0.808427
path	9.44407	9.39429	0.808427
path	9.46276	9.41386	0.808427
path	9.48145	9.43343	0.808427
path	9.50014	9.453	0.808427
path	9.51883	9.47257	0.808427
path	9.53752	9.49214	0.808427
path	9.55621	9.51171	0.808427
path	9.5749	9.53128	0.808427
path	9.59359	9.55085	0.808427
path	9.61228	9.57042	0.808427
path	9.63096	9.58999	0.808427
path	9.64965	9.60956	0.808427
path	9.66834	9.62913	0.808427
path	9.68703	9.6487	0.808427
path	9.70572	9.66827	0.808427
path	9.72441	9.68784	0.808427
path	9.7431	9.70741	0.808427
path	9.76179	9.72698	0.808427
path	9.78048	9.74655	0.808427
path	9.79916	9.76612	0.808427
path	9.81785	9.78569	0.808427
path	9.83654	9.80526	0.808427
path	9.85523	9.82483	0.808427
path	9.87392	9.8444	0.808427
path	9.89261	9.86397	0.808427
path	9.9113	9.88354	0.808427
path	9.92999	9.90311	0.808427
path	9.94868	9.92268	0.808427
path	9.96737	9.94225	0.808427
path	9.98605	9.96182	0.808427
path	10.0047	9.98139	0.808427
path	10.0234	10.001	0.808427
path	10.0421	10.0205	0.808427
path	10.0608	10.0401	0.808427
path	10.0795	10.0597	0.808427
path	10.0982	10.0792	0.808427
path	10.1169	10.0988	0.808427
path	10.1356	10.1184	0.808427
path	10.1543	10.138	0.808427
path	10.1729	10.1575	0.808427
path	10.1916	10.1771	0.808427
path	10.2103	10.1967	0.808427
path	10.229	10.2162	0.808427
path	10.2477	10.2358	0.808427
path	10.2664	10.2554	0.808427
path	10.2851	10.2749	0.808427
path	10.3038	10.2945	0.808427
path	10.3225	10.3141	0.808427
path	10.3411	10.3337	0.808427
path	10.3598	10.3532	0.808427
path	10.3785	10.3728	0.808427
path	10.3972	10.3924	0.808427
path	10.4159	10.4119	0.808427
path	10.4346	10.4315	0.808427
path	10.4533	10.4511	0.808427
path	10.472	10.4706	0.808427
path	10.4907	10.4902	0.808427
path	10.5093	10.5098	0.808427
path	10.528	10.5294	0.808427
path	10.5467	10.5489	0.808427
path	10.5654	10.5685	0.808427
path	10.5841	10.5881	0.808427
path	10.6028	10.6076	0.808427
path	10.6215	10.6272	0.808427
path	10.6402	10.6468	0.808427
path	10.6589	10.6663	0.808427
path	10.6775	10.6859	0.808427
path	10.6962	10.7055	0.808427
path	10.7149	10.7251	0.808427
path	10.7336	10.7446	0.808427
path	10.7523	10.7642	0.808427
path	10.771	10.7838	0.808427
path	10.7897	10.8033	0.808427
path	10.8084	10.8229	0.808427
path	10.8271	10.8425	0.808427
path	10.8457	10.862	0.808427
path	10.8644	10.8816	0.808427
path	10.8831	10.9012	0.808427
path	10.9018	10.9208	0.808427
path	10.9205	10.9403	0.808427
path	10.9392	10.9599	0.808427
path	10.9579	10.9795	0.808427
path	10.9766	10.999	0.808427
path	10.9953	11.0186	0.808427
path	11.0139	11.0382	0.808427
path	11.0326	11.0577	0.808427
path	11.0513	11.0773	0.808427
path	11.07	11.0969	0.808427
path	11.0887	11.1165	0.808427
path	11.1074	11.136	0.808427
path	11.1261	11.1556	0.808427
path	11.1448	11.1752	0.808427
path	11.1635	11.1947	0.808427
path	11.1821	11.2143	0.808427
path	11.2008	11.2339	0.808427
path	11.2195	11.2535	0.808427
path	11.2382	11.273	0.808427
path	11.2569	11.2926	0.808427
path	11.2756	11.3122	0.808427
path	11.2943	11.3317	0.808427
path	11.313	11.3513	0.808427
path	11.3317	11.3709	0.808427
path	11.3503	11.3904	0.808427
path	11.369	11.41	0.808427
path	11.3877	11.4296	0.808427
path	11.4064	11.4492	0.808427
path	11.4251	11.4687	0.808427
path	11.4438	11.4883	0.808427
path	11.4625	11.5079	0.808427
path	11.4812	11.5274	0.808427
path	11.4999	11.547	0.808427
path	11.5185	11.5666	0.808427
path	11.5372	11.5861	0.808427
path	11.5559	11.6057	0.808427
path	11.5746	11.6253	0.808427
path	11.5933	11.6449	0.808427
path	11.612	11.6644	0.808427
path	11.6307	11.684	0.808427
path	11.6494	11.7036	0.808427
path	11.6681	11.7231	0.808427
path	11.6867	11.7427	0.808427
path	11.7054	11.7623	0.808427
path	11.7241	11.7818	0.808427
path	11.7428	11.8014	0.808427
path	11.7615	11.821	0.808427
path	11.7802	11.8406	0.808427
path	11.7989	11.8601	0.808427
path	11.8176	11.8797	0.808427
path	11.8363	11.8993	0.808427
path	11.8549	11.9188	0.808427
path	11.8736	11.9384	0.808427
path	11.8923	11.958	0.808427
path	11.911	11.9775	0.808427
path	11.9297	11.9971	0.808427
path	11.9484	12.0167	0.808427
path	11.9671	12.0363	0.808427
path	11.9858	12.0558	0.808427
path	12.0045	12.0754	0.808427
path	12.0231	12.095	0.808427
path	12.0418	12.1145	0.808427
path	12.0605	12.1341	0.808427
path	12.0792	12.1537	0.808427
path	12.0979	12.1732	0.808427
path	12.1166	12.1928	0.808427
path	12.1353	12.2124	0.808427
path	12.154	12.232	0.808427
path	12.1727	12.2515	0.808427
path	12.1913	12.2711	0.808427
path	12.21	12.2907	0.808427
path	12.2287	12.3102	0.808427
path	12.2474	12.3298	0.808427
path	12.2661	12.3494	0.808427
path	12.2848	12.3689	0.808427
path	12.3035	12.3885	0.808427
path	12.3222	12.4081	0.808427
path	12.3409	12.4277	0.808427
path	12.3596	12.4472	0.808427
path	12.3782	12.4668	0.808427
path	12.3969	12.4864	0.808427
path	12.4156	12.5059	0.808427
path	12.4343	12.5255	0.808427
path	12.453	12.5451	0.808427
path	12.4717	12.5647	0.808427
path	12.4904	12.5842	0.808427
path	12.5091	12.6038	0.808427
path	12.5278	12.6234	0.808427
path	12.5464	12.6429	0.808427
path	12.5651	12.6625	0.808427
path	12.5838	12.6821	0.808427
path	12.6025	12.7016	0.808427
path	12.6212	12.7212	0.808427
path	12.6399	12.7408	0.808427
path	12.6586	12.7604	0.808427
path	12.6773	12.7799	0.808427
path	12.696	12.7995	0.808427
path	12.7146	12.8191	0.808427
path	12.7333	12.8386	0.808427
path	12.752	12.8582	0.808427
path	12.7707	12.8778	0.808427
path	12.7894	12.8973	0.808427
path	12.8081	12.9169	0.808427
path	12.8268	12.9365	0.808427
path	12.8455	12.9561	0.808427
path	12.8642	12.9756	0.808427
path	12.8828	12.9952	0.808427
path	12.9015	13.0148	0.808427
path	12.9202	13.0343	0.808427
path	12.9389	13.0539	0.808427
path	12.9576	13.0735	0.808427
path	12.9763	13.093	0.808427
path	12.995	13.1126	0.808427
path	13.0137	13.1322	0.808427
path	13.0324	13.1518	0.808427
path	13.051	13.1713	0.808427
path	13.0697	13.1909	0.808427
path	13.0884	13.2105	0.808427
path	13.1071	13.23	0.808427
path	13.1258	13.2496	0.808427
path	13.1445	13.2692	0.808427
path	13.1632	13.2887	0.808427
path	13.1819	13.3083	0.808427
path	13.2006	13.3279	0.808427
path	13.2192	13.3475	0.808427
path	13.2379	13.367	0.808427
path	13.2566	13.3866	0.808427
path	13.2753	13.4062	0.808427
path	13.294	13.4257	0.808427
path	13.3127	13.4453	0.808427
path	13.3314	13.4649	0.808427
path	13.3501	13.4844	0.808427
path	13.3688	13.504	0.808427
path	13.3874	13.5236	0.808427
path	13.4061	13.5432	0.808427
path	13.4248	13.5627	0.808427
path	13.4435	13.5823	0.808427
path	13.4622	13.6019	0.808427
path	13.4809	13.6214	0.808427
path	13.4996	13.641	0.808427
path	13.5183	13.6606	0.808427
path	13.537	13.6802	0.808427
path	13.5556	13.6997	0.808427
path	13.5743	13.7193	0.808427
path	13.593	13.7389	0.808427
path	13.6117	13.7584	0.808427
path	13.6304	13.778	0.808427
path	13.6491	13.7976	0.808427
path	13.6678	13.8171	0.808427
path	13.6865	13.8367	0.808427
path	13.7052	13.8563	0.808427
path	13.7238	13.8759	0.808427
path	13.7425	13.8954	0.808427
path	13.7612	13.915	0.808427
path	13.7799	13.9346	0.808427
path	13.7986	13.9541	0.808427
path	13.8173	13.9737	0.808427
path	13.836	13.9933	0.808427
path	13.8547	14.0128	0.808427
path	13.8734	14.0324	0.808427
path	13.892	14.052	0.808427
path	13.9107	14.0716	0.808427
path	13.9294	14.0911	0.808427
path	13.9481	14.1107	0.808427
path	13.9668	14.1303	0.808427
path	13.9855	14.1498	0.808427
path	14.0042	14.1694	0.808427
path	14.0229	14.189	0.808427
path	14.0416	14.2085	0.808427
path	14.0602	14.2281	0.808427
path	14.0789	14.2477	0.808427
path	14.0976	14.2673	0.808427
path	14.1163	14.2868	0.808427
path	14.135	14.3064	0.808427
path	14.1537	14.326	0.808427
path	14.1724	14.3455	0.808427
path	14.1911	14.3651	0.808427
path	14.2098	14.3847	0.808427
path	14.2284	14.4042	0.808427
path	14.2471	14.4238	0.808427
path	14.2658	14.4434	0.808427
path	14.2845	14.463	0.808427
path	14.3032	14.4825	0.808427
path	14.3219	14.5021	0.808427
path	14.3406	14.5217	0.808427
path	14.3593	14.5412	0.808427
path	14.378	14.5608	0.808427
path	14.3966	14.5804	0.808427
path	14.4153	14.5999	0.808427
path	14.434	14.6195	0.808427
path	14.4527	14.6391	0.808427
path	14.4714	14.6587	0.808427
path	14.4901	14.6782	0.808427
path	14.5088	14.6978	0.808427
path	14.5275	14.7174	0.808427
path	14.5462	14.7369	0.808427
path	14.5648	14.7565	0.808427
path	14.5835	14.7761	0.808427
path	14.6022	14.7956	0.808427
path	14.6209	14.8152	0.808427
path	14.6396	14.8348	0.808427
path	14.6583	14.8544	0.808427
path	14.677	14.8739	0.808427
path	14.6957	14.8935	0.808427
path	14.7144	14.9131	0.808427
path	14.733	14.9326	0.808427
path	14.7517	14.9522	0.808427
path	14.7704	14.9718	0.808427
path	14.7891	14.9914	0.808427
path	14.8078	15.0109	0.808427
path	14.8265	15.0305	0.808427
path	14.8452	15.0501	0.808427
path	14.8639	15.0696	0.808427
path	14.8826	15.0892	0.808427
path	14.9012	15.1088	0.808427
path	14.9199	15.1283	0.808427
path	14.9386	15.1479	0.808427
path	14.9573	15.1675	0.808427
path	14.976	15.1871	0.808427
path	14.9947	15.2066	0.808427
path	15.0134	15.2262	0.808427
path	15.0321	15.2458	0.808427
path	15.0508	15.2653	0.808427
path	15.0694	15.2849	0.808427
path	15.0881	15.3045	0.808427
path	15.1068	15.324	0.808427
path	15.1255	15.3436	0.808427
path	15.1442	15.3632	0.808427
path	15.1629	15.3828	0.808427
path	15.1816	15.4023	0.808427
path	15.2003	15.4219	0.808427
path	15.219	15.4415	0.808427
path	15.2376	15.461	0.808427
path	15.2563	15.4806	0.808427
path	15.275	15.5002	0.808427
path	15.2937	15.5197	0.808427
path	15.3124	15.5393	0.808427
path	15.3311	15.5589	0.808427
path	15.3498	15.5785	0.808427
path	15.3685	15.598	0.808427
path	15.3872	15.6176	0.808427
path	15.4058	15.6372	0.808427
path	15.4245	15.6567	0.808427
path	15.4432	15.6763	0.808427
path	15.4619	15.6959	0.808427
path	15.4806	15.7154	0.808427
path	15.4993	15.735	0.808427
path	15.518	15.7546	0.808427
path	15.5367	15.7742	0.808427
path	15.5554	15.7937	0.808427
path	15.574	15.8133	0.808427
path	15.5927	15.8329	0.808427
path	15.6114	15.8524	0.808427
path	15.6301	15.872	0.808427
path	15.6488	15.8916	0.808427
path	15.6675	15.9111	0.808427
path	15.6862	15.9307	0.808427
path	15.7049	15.9503	0.808427
path	15.7236	15.9699	0.808427
path	15.7422	15.9894	0.808427
path	15.7609	16.009	0.808427
path	15.7796	16.0286	0.808427
path	15.7983	16.0481	0.808427
path	15.817	16.0677	0.808427
path	15.8357	16.0873	0.808427
path	15.8544	16.1068	0.808427
path	15.8731	16.1264	0.808427
path	15.8918	16.146	0.808427
path	15.9104	16.1656	0.808427
path	15.9291	16.1851	0.808427
path	15.9478	16.2047	0.808427
path	15.9665	16.2243	0.808427
path	15.9852	16.2438	0.808427
path	16.0039	16.2634	0.808427
path	16.0226	16.283	0.808427
path	16.0413	16.3026	0.808427
path	16.06	16.3221	0.808427
path	16.0787	16.3417	0.808427
path	16.0973	16.3613	0.808427
path	16.116	16.3808	0.808427
path	16.1347	16.4004	0.808427
path	16.1534	16.42	0.808427
path	16.1721	16.4395	0.808427
path	16.1908	16.4591	0.808427
path	16.2095	16.4787	0.808427
path	16.2282	16.4983	0.808427
path	16.2469	16.5178	0.808427
path	16.2655	16.5374	0.808427
path	16.2842	16.557	0.808427
path	16.3029	16.5765	0.808427
path	16.3216	16.5961	0.808427
path	16.3403	16.6157	0.808427
path	16.359	16.6352	0.808427
path	16.3777	16.6548	0.808427
path	16.3964	16.6744	0.808427
path	16.4151	16.694	0.808427
path	16.4337	16.7135	0.808427
path	16.4524	16.7331	0.808427
path	16.4711	16.7527	0.808427
path	16.4898	16.7722	0.808427
path	16.5085	16.7918	0.808427
path	16.5272	16.8114	0.808427
path	16.5459	16.8309	0.808427
path	16.5646	16.8505	0.808427
path	16.5833	16.8701	0.808427
path	16.6019	16.8897	0.808427
path	16.6206	16.9092	0.808427
