69.8709	206.246	-0.881281
69.9174	206.19	-0.881361
69.964	206.133	-0.881
70.0139	206.073	-0.889328
70.0508	206.01	-0.892658
70.0968	205.953	-0.891189
70.1452	205.893	-0.882003
70.1919	205.836	-0.881865
70.2416	205.776	-0.889529
70.288	205.718	-0.890059
70.3218	205.653	-0.895461
70.3685	205.594	-0.896
70.4155	205.536	-0.895879
70.4629	205.476	-0.896209
70.5106	205.417	-0.895436
70.5587	205.357	-0.895556
70.6058	205.29	-0.898302
70.6545	205.229	-0.898433
70.7033	205.167	-0.899232
70.7531	205.105	-0.898938
70.803	205.042	-0.89909
70.8533	204.979	-0.897921
70.8947	204.898	-0.902913
70.9449	204.835	-0.90241
70.9954	204.771	-0.903238
71.0457	204.707	-0.90318
71.0964	204.643	-0.902463
71.1481	204.577	-0.900654
71.2007	204.495	-0.902263
71.2534	204.428	-0.904016
71.3063	204.361	-0.904443
71.3596	204.293	-0.90355
71.4133	204.225	-0.903105
71.4588	204.13	-0.910755
71.5133	204.06	-0.909889
71.5682	203.989	-0.911466
71.6228	203.919	-0.910156
71.6776	203.849	-0.909294
71.7326	203.778	-0.908655
71.7801	203.688	-0.914176
71.8352	203.617	-0.913323
71.8914	203.544	-0.914483
71.9477	203.471	-0.914757
72.0043	203.397	-0.915481
72.0543	203.309	-0.91821
72.1117	203.233	-0.918065
72.1699	203.157	-0.917047
72.2282	203.081	-0.917802
72.2822	202.988	-0.922902
72.3404	202.911	-0.922554
72.3987	202.834	-0.922209
72.4576	202.756	-0.921207
72.5161	202.679	-0.919091
72.5687	202.593	-0.919739
72.6275	202.516	-0.920064
72.6864	202.439	-0.919503
72.7363	202.36	-0.92018
72.7884	202.281	-0.920835
72.8474	202.203	-0.920276
72.9064	202.126	-0.919497
72.9654	202.048	-0.920931
73.0232	201.972	-0.921018
73.0628	201.897	-0.925938
73.1199	201.821	-0.924911
73.1766	201.746	-0.923655
73.2334	201.671	-0.921736
73.2825	201.596	-0.925111
73.3385	201.521	-0.924728
73.3944	201.447	-0.923901
73.4505	201.373	-0.923077
73.5072	201.298	-0.922483
73.5545	201.227	-0.922631
73.6115	201.152	-0.9216
73.6693	201.075	-0.922132
73.7272	200.999	-0.921335
73.7737	200.923	-0.922764
73.8322	200.846	-0.921978
73.8912	200.768	-0.91965
73.9501	200.69	-0.918203
74.0081	200.604	-0.918898
74.0667	200.527	-0.91833
74.1256	200.45	-0.917546
74.185	200.372	-0.916326
74.2448	200.295	-0.91511
74.3013	200.216	-0.916178
74.3624	200.137	-0.91587
74.4234	200.057	-0.914674
74.4844	199.978	-0.913699
74.5438	199.9	-0.914188
74.5945	199.822	-0.915124
74.6557	199.743	-0.912381
74.717	199.664	-0.911628
74.7776	199.585	-0.910198
74.8361	199.503	-0.907748
74.8959	199.426	-0.906521
74.9557	199.35	-0.904628
75.011	199.276	-0.900618
75.0696	199.201	-0.900508
75.1296	199.126	-0.899054
75.1901	199.05	-0.897163
75.2507	198.974	-0.896159
75.3108	198.899	-0.896252
75.3687	198.822	-0.893791
75.4296	198.746	-0.892566
75.4898	198.671	-0.890662
75.5486	198.596	-0.888933
75.5982	198.515	-0.888361
75.6576	198.442	-0.886883
75.7173	198.369	-0.884079
75.7771	198.296	-0.882825
75.8366	198.224	-0.881342
75.8897	198.148	-0.882295
75.9496	198.075	-0.879709
76.0097	198.003	-0.877567
76.0702	197.93	-0.874323
76.1245	197.852	-0.877371
76.1848	197.779	-0.876338
76.2446	197.708	-0.873523
76.3042	197.636	-0.870924
76.3589	197.562	-0.869411
76.4179	197.492	-0.867463
76.4772	197.422	-0.864187
76.5363	197.353	-0.862677
76.5956	197.284	-0.860504
76.6488	197.207	-0.86009
76.7083	197.137	-0.857253
76.7685	197.068	-0.854423
76.8294	196.998	-0.850938
76.8909	196.928	-0.850337
76.9518	196.858	-0.849504
77.0091	196.782	-0.851174
77.0704	196.712	-0.848798
77.1316	196.642	-0.84686
77.1915	196.567	-0.84524
77.2529	196.497	-0.844331
77.3138	196.428	-0.842828
77.3746	196.36	-0.841543
77.4356	196.292	-0.839595
77.4968	196.224	-0.837869
77.5484	196.155	-0.838694
77.6105	196.085	-0.838534
77.6725	196.017	-0.83704
77.7298	195.945	-0.837997
77.7835	195.871	-0.841661
77.8459	195.801	-0.840621
77.9087	195.731	-0.837593
77.9722	195.661	-0.83723
78.0313	195.585	-0.836909
78.0895	195.511	-0.837735
78.152	195.441	-0.836913
78.215	195.372	-0.835877
78.2782	195.302	-0.834178
78.3384	195.215	-0.838258
78.4019	195.144	-0.837231
78.4659	195.073	-0.835989
78.5303	195.002	-0.834973
78.5972	194.923	-0.835387
78.6612	194.852	-0.835473
78.7259	194.781	-0.834683
78.7908	194.709	-0.834783
78.8556	194.637	-0.833992
78.9159	194.563	-0.835479
78.9799	194.493	-0.835121
79.0437	194.422	-0.83476
79.1078	194.351	-0.833074
79.1712	194.28	-0.833549
79.2323	194.207	-0.834517
79.2963	194.136	-0.833492
79.3602	194.066	-0.832688
79.4241	193.995	-0.831662
79.4857	193.921	-0.832308
79.5497	193.85	-0.833056
79.6133	193.78	-0.832468
79.6765	193.711	-0.83165
79.7435	193.635	-0.831111
79.8062	193.567	-0.83095
79.8687	193.498	-0.830565
79.9304	193.43	-0.831055
79.9912	193.364	-0.830422
80.0433	193.295	-0.83079
80.1028	193.23	-0.829917
80.1621	193.165	-0.82904
80.2211	193.1	-0.827049
80.2795	193.037	-0.827486
80.3276	192.97	-0.828996
80.3839	192.909	-0.829402
80.4398	192.848	-0.828916
80.4951	192.787	-0.828419
80.5499	192.727	-0.827696
80.6045	192.668	-0.828517
80.6496	192.592	-0.830629
80.7029	192.534	-0.831656
80.756	192.476	-0.832237
80.8091	192.417	-0.832154
80.8629	192.358	-0.830974
80.9167	192.299	-0.831344
80.9562	192.246	-0.833779
81.0111	192.186	-0.833503
81.0663	192.125	-0.833011
81.1221	192.063	-0.832748
81.1787	192.001	-0.833162
81.2352	191.939	-0.833574
81.2792	191.866	-0.837163
81.3369	191.802	-0.83649
81.3948	191.738	-0.836927
81.4528	191.674	-0.836922
81.5107	191.61	-0.836695
81.5689	191.545	-0.836029
81.6244	191.476	-0.838955
81.6827	191.411	-0.83918
81.7412	191.345	-0.838964
81.7998	191.28	-0.838527
81.8589	191.215	-0.838097
81.9185	191.148	-0.83679
81.9734	191.084	-0.83759
82.0333	191.018	-0.837394
82.0932	190.951	-0.838748
82.1532	190.884	-0.838111
82.2135	190.817	-0.838365
82.2625	190.745	-0.839207
82.3233	190.677	-0.840799
82.3833	190.61	-0.840828
82.443	190.543	-0.842184
82.502	190.477	-0.843309
82.5611	190.411	-0.844213
82.6177	190.342	-0.845116
82.6722	190.272	-0.8486
82.7304	190.206	-0.849718
82.7889	190.139	-0.850619
82.8461	190.074	-0.85261
82.9024	190.009	-0.85459
82.9585	189.944	-0.854847
83.0084	189.878	-0.85715
83.0635	189.815	-0.858671
83.1181	189.752	-0.859301
83.1724	189.689	-0.859704
83.2166	189.608	-0.8645
83.2682	189.544	-0.865349
83.3196	189.483	-0.86638
83.3709	189.423	-0.867852
83.4215	189.363	-0.868426
83.4714	189.304	-0.868992
83.5159	189.239	-0.87039
83.5603	189.176	-0.870775
83.6091	189.118	-0.869552
83.6576	189.06	-0.871204
83.7053	189.004	-0.87063
83.752	188.948	-0.869594
83.7882	188.878	-0.87349
83.8237	188.809	-0.877402
83.8688	188.755	-0.876126
83.9137	188.701	-0.877064
83.9586	188.647	-0.875783
84.0029	188.594	-0.87516
84.0471	188.541	-0.875418
84.091	188.488	-0.875451
84.1146	188.405	-0.883684
84.1586	188.352	-0.883504
84.2024	188.298	-0.882878
84.2467	188.245	-0.883145
84.2915	188.19	-0.882092
84.3368	188.135	-0.881265
84.3495	188.046	-0.891343
84.3955	187.989	-0.891203
84.4414	187.932	-0.890394
84.4872	187.875	-0.890029
84.5326	187.819	-0.888991
84.5772	187.764	-0.888161
84.6152	187.704	-0.888921
84.6399	187.635	-0.894394
84.6812	187.584	-0.893737
84.7207	187.534	-0.893272
84.7589	187.487	-0.893007
84.7954	187.442	-0.892492
84.8306	187.398	-0.892399
84.848	187.345	-0.891415
84.884	187.301	-0.891113
84.9167	187.26	-0.896074
84.9534	187.215	-0.896007
84.9877	187.172	-0.890139
85.0266	187.124	-0.88944
85.0592	187.084	-0.888638
85.0943	187.04	-0.893637
85.1133	186.983	-0.898933
85.1455	186.942	-0.898795
85.1835	186.895	-0.899195
85.2198	186.849	-0.899347
85.2575	186.802	-0.900407
85.2971	186.752	-0.900391
85.3379	186.7	-0.899509
85.3796	186.648	-0.898198
85.4214	186.595	-0.898438
85.4575	186.533	-0.900338
85.4985	186.481	-0.900568
85.5389	186.43	-0.900565
85.5787	186.38	-0.900331
85.6185	186.33	-0.899654
85.6571	186.281	-0.899844
85.6942	186.234	-0.898902
85.7238	186.175	-0.902724
85.764	186.124	-0.902056
85.7995	186.079	-0.901753
85.8383	186.03	-0.901061
85.8783	185.979	-0.893964
85.918	185.93	-0.899705
85.9533	185.885	-0.893191
85.9865	185.844	-0.893066
86.013	185.793	-0.894746
86.0456	185.753	-0.895056
86.08	185.71	-0.90071
86.1158	185.665	-0.899745
86.1477	185.625	-0.899382
86.1833	185.58	-0.8993
86.2151	185.54	-0.899378
86.2413	185.496	-0.902137
86.2763	185.452	-0.902094
86.3066	185.413	-0.902169
86.3397	185.371	-0.896508
86.3719	185.331	-0.896591
86.4062	185.288	-0.903133
86.439	185.246	-0.902565
86.4764	185.199	-0.902734
86.5141	185.151	-0.903355
86.5529	185.102	-0.903329
86.5892	185.049	-0.903518
86.6255	185.003	-0.903895
86.6625	184.956	-0.903839
86.7005	184.908	-0.904021
86.7393	184.858	-0.903331
86.7788	184.808	-0.902652
86.8192	184.757	-0.902872
86.8606	184.705	-0.902001
86.8864	184.654	-0.908224
86.9294	184.599	-0.907827
86.973	184.543	-0.907662
87.0174	184.486	-0.907733
87.0623	184.429	-0.906925
87.1079	184.37	-0.906571
87.1611	184.298	-0.908195
87.207	184.24	-0.909177
87.2529	184.181	-0.90905
87.2986	184.122	-0.908701
87.3443	184.063	-0.908128
87.3899	184.005	-0.907554
87.435	183.947	-0.906456
87.4685	183.899	-0.908478
87.5143	183.84	-0.907686
87.56	183.782	-0.90689
87.6056	183.723	-0.906979
87.641	183.668	-0.907786
87.6866	183.609	-0.906194
87.7331	183.55	-0.906076
87.7794	183.491	-0.905733
87.8258	183.432	-0.90539
87.8719	183.373	-0.905485
87.9224	183.312	-0.90601
87.9721	183.251	-0.905407
88.019	183.191	-0.897764
88.0645	183.134	-0.897842
88.1088	183.078	-0.89768
88.1526	183.023	-0.89751
88.1958	182.967	-0.897119
88.2356	182.904	-0.900589
88.2788	182.849	-0.899968
88.3218	182.795	-0.899122
88.3649	182.741	-0.898941
88.4073	182.688	-0.899191
88.4498	182.634	-0.899001
88.4936	182.574	-0.899094
88.5359	182.521	-0.898014
88.5782	182.468	-0.898041
88.6209	182.414	-0.897854
88.6634	182.361	-0.897439
88.7057	182.308	-0.897909
88.7477	182.255	-0.898595
88.7894	182.203	-0.898613
88.8311	182.15	-0.898408
88.8712	182.097	-0.897674
88.9132	182.044	-0.897473
88.955	181.992	-0.897048
88.9967	181.94	-0.896622
89.039	181.887	-0.896204
89.0814	181.834	-0.895567
89.1216	181.78	-0.895981
89.1615	181.726	-0.897011
89.2049	181.671	-0.897053
89.2482	181.617	-0.896875
89.2921	181.562	-0.89604
89.3358	181.507	-0.895423
89.3796	181.453	-0.894585
89.4305	181.382	-0.89766
89.4755	181.325	-0.897731
89.5198	181.27	-0.898012
89.5645	181.214	-0.898522
89.6094	181.157	-0.898591
89.6543	181.101	-0.897996
89.706	181.034	-0.898019
89.751	180.978	-0.897867
89.7963	180.921	-0.897943
89.8512	180.852	-0.896624
89.8998	180.792	-0.904282
89.9467	180.737	-0.903751
89.9924	180.679	-0.90384
90.0382	180.621	-0.90415
90.0843	180.562	-0.903802
90.1308	180.503	-0.903239
90.1781	180.443	-0.902686
90.2245	180.384	-0.901271
90.2626	180.337	-0.898962
90.3105	180.277	-0.899523
90.3579	180.218	-0.9003
90.4058	180.157	-0.900641
90.4539	180.097	-0.900322
90.502	180.03	-0.901645
90.5505	179.969	-0.900004
90.5992	179.908	-0.900803
90.648	179.846	-0.89983
90.6968	179.785	-0.8993
90.7459	179.723	-0.898774
90.789	179.665	-0.898991
90.8347	179.605	-0.899772
90.8847	179.542	-0.89749
90.9352	179.479	-0.89765
90.9858	179.415	-0.897369
91.0368	179.352	-0.896873
91.0819	179.298	-0.896431
91.1335	179.234	-0.896164
91.1853	179.169	-0.89568
91.2375	179.104	-0.89631
91.2893	179.039	-0.895382
91.3412	178.974	-0.894012
91.3931	178.903	-0.892096
91.4457	178.838	-0.890733
91.4988	178.772	-0.88827
91.5519	178.707	-0.886248
91.6055	178.641	-0.88556
91.6584	178.576	-0.88464
91.7118	178.51	-0.883521
91.7615	178.442	-0.884569
91.8158	178.375	-0.882783
91.8706	178.309	-0.880118
91.9982	178.154	-0.879721
92.0535	178.087	-0.877724
92.107	178.019	-0.877107
92.1622	177.952	-0.87688
92.217	177.887	-0.875315
92.2717	177.821	-0.873747
92.3266	177.756	-0.872181
92.3777	177.683	-0.872569
92.4336	177.617	-0.869688
92.4895	177.551	-0.869463
92.5457	177.484	-0.867249
92.6024	177.417	-0.865704
92.6594	177.35	-0.863719
92.7169	177.281	-0.8623
92.7751	177.213	-0.860552
92.8331	177.146	-0.861458
92.891	177.078	-0.860149
92.9494	177.01	-0.859509
93.0082	176.942	-0.857988
93.0675	176.872	-0.854828
93.127	176.803	-0.851764
93.1869	176.735	-0.851141
93.2476	176.666	-0.84964
93.3089	176.596	-0.848591
93.3713	176.525	-0.846673
93.4423	176.45	-0.843133
93.5076	176.377	-0.84081
93.5741	176.302	-0.840276
93.6405	176.227	-0.839689
93.7074	176.147	-0.840457
93.7762	176.07	-0.839735
93.8459	175.993	-0.839468
93.917	175.913	-0.83723
93.989	175.833	-0.835446
94.0582	175.755	-0.833653
94.132	175.674	-0.831891
94.2069	175.592	-0.831029
94.2833	175.508	-0.829303
94.3627	175.413	-0.827112
94.4418	175.327	-0.825201
94.5209	175.241	-0.82639
94.5989	175.156	-0.825807
94.6673	175.078	-0.825776
94.7465	174.992	-0.825415
94.8249	174.907	-0.823712
94.9011	174.826	-0.819902
94.9763	174.746	-0.817721
95.0538	174.664	-0.816658
95.1318	174.581	-0.81383
95.2096	174.499	-0.812104
95.2823	174.421	-0.811754
95.3561	174.343	-0.810492
95.4333	174.261	-0.811412
95.51	174.181	-0.810552
95.5866	174.1	-0.80969
95.6616	174.026	-0.807176
95.7376	173.947	-0.804528
95.8144	173.867	-0.801226
95.8907	173.788	-0.801014
95.9667	173.71	-0.79991
96.0386	173.636	-0.796012
96.1162	173.557	-0.794704
96.1944	173.477	-0.792961
96.2731	173.397	-0.79211
96.3505	173.317	-0.792935
96.4196	173.238	-0.794611
96.4996	173.156	-0.793558
96.5802	173.074	-0.79207
96.6611	172.992	-0.790584
96.7423	172.901	-0.785304
96.8224	172.821	-0.783798
97.0129	172.632	-0.78011
97.0924	172.551	-0.776094
97.1688	172.474	-0.774709
97.2504	172.394	-0.775208
97.3322	172.314	-0.774823
97.4139	172.234	-0.774658
97.4742	172.163	-0.775707
97.5553	172.084	-0.773983
97.6359	172.005	-0.769149
97.7156	171.928	-0.768064
97.782	171.854	-0.765913
97.8611	171.778	-0.763042
97.9407	171.702	-0.76084
98.0207	171.626	-0.759748
98.1003	171.55	-0.757987
98.1715	171.494	-0.754651
98.2507	171.42	-0.753765
98.33	171.345	-0.752878
98.4099	171.27	-0.751335
98.4883	171.196	-0.748826
98.564	171.123	-0.745901
98.6441	171.049	-0.745462
98.7243	170.975	-0.743028
98.8048	170.901	-0.740153
98.8696	170.838	-0.740375
98.9502	170.765	-0.73905
99.0315	170.691	-0.737068
99.1128	170.617	-0.735972
99.2097	170.533	-0.737251
99.2907	170.459	-0.736148
99.3716	170.386	-0.73438
99.4522	170.313	-0.732605
99.5325	170.241	-0.730383
99.6039	170.177	-0.724847
99.6845	170.106	-0.723286
99.7647	170.035	-0.720609
99.8473	169.958	-0.717811
99.9297	169.881	-0.71679
100.011	169.81	-0.716342
100.094	169.738	-0.713917
100.178	169.666	-0.714153
100.25	169.597	-0.712729
100.319	169.529	-0.711422
100.404	169.456	-0.708788
100.488	169.385	-0.705926
100.572	169.312	-0.701519
100.659	169.245	-0.697895
100.745	169.173	-0.69506
100.833	169.1	-0.692452
100.921	169.027	-0.690515
101.007	168.952	-0.690704
101.096	168.877	-0.68923
101.188	168.802	-0.686003
101.28	168.727	-0.684558
101.371	168.652	-0.681554
101.456	168.579	-0.679967
101.548	168.504	-0.676961
101.641	168.43	-0.673077
101.736	168.354	-0.669434
101.829	168.282	-0.666205
101.924	168.207	-0.666332
102.019	168.132	-0.664898
102.113	168.059	-0.6639
102.207	167.985	-0.662459
102.289	167.922	-0.660323
102.383	167.848	-0.657112
102.477	167.776	-0.656106
102.569	167.705	-0.654409
102.659	167.634	-0.652637
102.745	167.561	-0.652874
102.838	167.49	-0.650736
102.932	167.418	-0.649725
103.026	167.347	-0.649152
103.096	167.295	-0.648274
103.188	167.225	-0.64702
103.281	167.155	-0.64643
103.365	167.084	-0.646066
103.451	167.014	-0.643264
103.543	166.945	-0.641109
103.635	166.876	-0.640294
103.728	166.807	-0.63704
103.821	166.738	-0.633571
103.918	166.654	-0.632838
104.014	166.584	-0.631606
104.111	166.513	-0.629954
104.208	166.441	-0.629854
104.281	166.377	-0.632318
104.378	166.307	-0.629329
104.476	166.235	-0.627459
104.574	166.164	-0.625595
104.672	166.094	-0.620172
104.765	166.022	-0.619034
104.863	165.952	-0.616266
104.96	165.883	-0.61615
105.057	165.815	-0.613816
105.154	165.746	-0.612744
105.214	165.681	-0.616364
105.311	165.613	-0.61513
105.407	165.544	-0.615673
105.498	165.483	-0.613153
105.587	165.426	-0.609742
105.682	165.36	-0.606272
105.777	165.294	-0.603019
105.872	165.228	-0.59977
105.969	165.161	-0.600525
106.051	165.096	-0.603562
106.149	165.028	-0.601894
106.247	164.961	-0.600671
106.346	164.893	-0.599235
106.446	164.825	-0.596255
106.513	164.772	-0.598814
106.612	164.705	-0.596934
106.71	164.638	-0.595044
106.786	164.57	-0.593713
106.883	164.504	-0.591547
106.982	164.437	-0.589449
107.082	164.37	-0.588451
107.182	164.303	-0.588792
107.281	164.237	-0.588453
107.349	164.168	-0.594429
107.448	164.102	-0.593645
107.546	164.036	-0.592191
107.643	163.966	-0.589894
107.736	163.891	-0.592677
107.833	163.826	-0.590544
107.929	163.761	-0.589281
108.025	163.697	-0.588686
108.122	163.633	-0.587876
108.21	163.554	-0.591573
108.306	163.489	-0.592983
108.403	163.424	-0.592393
108.499	163.359	-0.590923
108.58	163.285	-0.593992
108.676	163.221	-0.593397
108.772	163.156	-0.589707
108.869	163.091	-0.588229
108.956	163.021	-0.588963
109.051	162.957	-0.588805
109.147	162.893	-0.588428
109.243	162.83	-0.587384
109.339	162.765	-0.585017
109.431	162.693	-0.590173
109.527	162.629	-0.589578
109.623	162.565	-0.588986
109.719	162.5	-0.586837
109.812	162.436	-0.585231
109.891	162.365	-0.58383
109.986	162.302	-0.582335
110.081	162.24	-0.581721
110.177	162.177	-0.58089
110.248	162.113	-0.583456
110.343	162.051	-0.583289
110.439	161.987	-0.582022
110.535	161.924	-0.582525
110.606	161.869	-0.583561
110.7	161.806	-0.582276
110.795	161.744	-0.580555
110.891	161.681	-0.577949
110.987	161.619	-0.573798
111.081	161.542	-0.579164
111.178	161.478	-0.580344
111.275	161.415	-0.578861
111.371	161.352	-0.576707
111.628	161.186	-0.573396
111.717	161.123	-0.575256
111.812	161.061	-0.572653
111.908	160.999	-0.571597
112.004	160.939	-0.567531
112.098	160.879	-0.564681
112.191	160.82	-0.562924
112.285	160.761	-0.561167
112.379	160.701	-0.558319
112.466	160.636	-0.56041
112.55	160.57	-0.561792
112.644	160.511	-0.560705
112.738	160.452	-0.559175
112.831	160.394	-0.557859
112.925	160.335	-0.55367
113.007	160.269	-0.558735
113.099	160.211	-0.555636
113.191	160.154	-0.553858
113.283	160.097	-0.55274
113.376	160.04	-0.55119
113.47	159.982	-0.548108
113.552	159.913	-0.553172
113.646	159.854	-0.551865
113.742	159.795	-0.550792
113.836	159.737	-0.549927
113.931	159.68	-0.549063
114.026	159.621	-0.546217
114.119	159.565	-0.545284
114.199	159.515	-0.544446
114.294	159.458	-0.544691
114.389	159.4	-0.543835
114.485	159.342	-0.542314
114.581	159.284	-0.540359
114.676	159.225	-0.542728
114.759	159.162	-0.545176
114.856	159.104	-0.545666
114.952	159.045	-0.546145
115.048	158.987	-0.545296
115.133	158.927	-0.548934
115.226	158.868	-0.550996
115.321	158.809	-0.550138
115.417	158.751	-0.551058
115.513	158.692	-0.55132
115.609	158.633	-0.551808
115.706	158.574	-0.550897
115.804	158.516	-0.552614
115.902	158.456	-0.553563
116.164	158.293	-0.555159
116.262	158.233	-0.555446
116.354	158.168	-0.554859
116.452	158.108	-0.554706
116.55	158.047	-0.553888
116.649	157.985	-0.555961
116.748	157.924	-0.557593
116.848	157.862	-0.558348
116.946	157.8	-0.558651
117.03	157.738	-0.562302
117.129	157.676	-0.561494
117.226	157.615	-0.561554
117.321	157.554	-0.563148
117.415	157.495	-0.561843
117.488	157.444	-0.562956
117.578	157.387	-0.562936
117.667	157.331	-0.562907
117.757	157.274	-0.561548
117.845	157.219	-0.562612
117.911	157.164	-0.569117
117.996	157.11	-0.567933
118.08	157.056	-0.566953
118.163	157.004	-0.566403
118.244	156.952	-0.565392
118.324	156.901	-0.561706
118.385	156.85	-0.565035
118.462	156.802	-0.562409
118.536	156.755	-0.559534
118.608	156.71	-0.557969
118.679	156.666	-0.556604
118.75	156.622	-0.554345
118.819	156.579	-0.553851
118.871	156.545	-0.554194
118.939	156.503	-0.553011
119.007	156.461	-0.551619
119.076	156.419	-0.550893
119.146	156.376	-0.54929
119.216	156.333	-0.548577
119.287	156.289	-0.54876
119.347	156.247	-0.548083
119.418	156.203	-0.547165
119.49	156.159	-0.545807
119.562	156.116	-0.543562
119.634	156.072	-0.540876
119.707	156.028	-0.54152
119.78	155.985	-0.540389
119.854	155.94	-0.538828
119.924	155.914	-0.535763
120	155.869	-0.53489
120.077	155.823	-0.532926
120.156	155.776	-0.532973
120.235	155.729	-0.531917
120.316	155.682	-0.531536
120.397	155.635	-0.530944
120.465	155.581	-0.532236
120.548	155.532	-0.529234
120.631	155.484	-0.52888
120.714	155.435	-0.529418
120.797	155.387	-0.529287
120.884	155.329	-0.530721
120.968	155.278	-0.531604
121.053	155.228	-0.531493
121.137	155.179	-0.531154
121.22	155.13	-0.531915
121.302	155.082	-0.531779
121.363	155.042	-0.534443
121.411	155.008	-0.537966
121.488	154.961	-0.537781
121.565	154.915	-0.53736
121.64	154.871	-0.53803
121.713	154.827	-0.538012
121.784	154.785	-0.537302
121.853	154.744	-0.537446
121.896	154.697	-0.542617
121.961	154.657	-0.541615
122.023	154.62	-0.541695
122.085	154.582	-0.541989
122.149	154.544	-0.533883
122.208	154.509	-0.533914
