1802
700	395	1	0.870095	-2.993099	
700	396	1	0.870095	-2.993099	
700	397	1	0.870095	-2.993099	
509	398	1	1.328073	3.115794	
510	398	1	1.328073	3.115794	
511	398	1	1.328073	3.115794	
512	398	1	1.253645	3.032653	
513	398	1	1.253645	3.032653	
514	398	1	1.253645	3.032653	
515	398	1	1.253645	3.032653	
516	398	1	1.253645	3.032653	
517	398	1	1.253645	3.032653	
518	398	1	1.253645	3.032653	
519	398	1	1.391099	3.039025	
520	398	1	1.391099	3.039025	
521	398	1	1.321460	-3.087558	
522	398	1	1.321460	-3.087558	
523	398	1	1.321460	-3.087558	
524	398	1	1.209860	-3.076729	
525	398	1	1.209860	-3.076729	
526	398	1	1.209860	-3.076729	
527	398	1	1.209860	-3.076729	
528	398	1	1.209860	-3.076729	
529	398	1	1.289125	-3.002230	
530	398	1	1.289125	-3.002230	
531	398	1	1.289125	-3.002230	
532	398	1	1.289125	-3.002230	
533	398	1	1.249195	3.115790	
534	398	1	1.249195	3.115790	
535	398	1	1.249195	3.115790	
597	398	1	1.482822	3.132390	
598	398	1	1.482822	3.132390	
599	398	1	1.482822	3.132390	
600	398	1	1.482822	3.132390	
601	398	1	1.482822	3.132390	
602	398	1	1.416615	-3.076858	
603	398	1	1.416615	-3.076858	
604	398	1	1.416615	-3.076858	
605	398	1	1.416615	-3.076858	
606	398	1	1.416615	-3.076858	
607	398	1	1.325410	-2.915250	
608	398	1	1.325410	-2.915250	
609	398	2	0.732229	-2.800634	1.325410	-2.915250	
610	398	2	0.732229	-2.800634	1.325410	-2.915250	
611	398	2	1.003075	2.986122	1.325410	-2.915250	
612	398	1	1.325410	-2.915250	
613	398	1	1.382015	-2.998148	
614	398	1	1.382015	-2.998148	
615	398	1	1.382015	-2.998148	
628	398	1	0.931698	3.102041	
629	398	1	0.931698	3.102041	
630	398	1	0.931698	3.102041	
631	398	1	1.062668	-3.011732	
632	398	1	1.062668	-3.011732	
633	398	1	1.062668	-3.011732	
634	398	1	1.062668	-3.011732	
635	398	1	0.863990	3.127475	
636	398	1	0.863990	3.127475	
701	398	1	0.870095	-2.993099	
702	398	1	1.572338	-3.141579	
703	398	1	1.242781	3.041918	
704	398	1	1.329386	3.041933	
705	398	1	1.329386	3.041933	
706	398	1	1.329386	3.041933	
707	398	1	1.514419	-2.961743	
708	398	1	1.514419	-2.961743	
709	398	1	1.514419	-2.961743	
710	398	1	1.514419	-2.961743	
711	398	1	1.310307	3.141593	
712	398	1	1.302450	-3.041925	
722	398	1	0.781674	2.076504	
509	399	1	1.328073	3.115794	
535	399	1	1.249195	3.115790	
536	399	1	1.233742	-2.969984	
537	399	1	1.233742	-2.969984	
538	399	1	1.271615	3.115789	
539	399	1	1.271615	3.115789	
540	399	1	1.369003	-3.014745	
541	399	1	1.369003	-3.014745	
542	399	1	1.369003	-3.014745	
543	399	1	1.320991	-2.912203	
544	399	1	1.320991	-2.912203	
545	399	1	1.383457	-3.014743	
546	399	1	1.383457	-3.014743	
547	399	1	1.383457	-3.014743	
593	399	1	1.482822	3.132390	
594	399	1	1.482822	3.132390	
595	399	1	1.482822	3.132390	
596	399	1	1.482822	3.132390	
597	399	1	1.482822	3.132390	
609	399	1	0.732229	-2.800634	
612	399	1	1.003075	2.986122	
613	399	1	1.003075	2.986122	
614	399	1	1.003075	2.986122	
616	399	1	1.382015	-2.998148	
617	399	1	1.382015	-2.998148	
618	399	2	1.252105	3.092720	1.504583	-2.946777	
619	399	2	1.252105	3.092720	1.504583	-2.946777	
620	399	2	1.252105	3.092720	1.504583	-2.946777	
621	399	1	1.252105	3.092720	
622	399	1	0.931698	3.102041	
