1802
700	395	1	0.000000	0.000000	
700	396	1	0.000000	0.000000	
700	397	1	0.000000	0.000000	
509	398	1	0.000000	0.000000	
510	398	1	0.000000	0.000000	
511	398	1	0.000000	0.000000	
512	398	1	0.000000	0.000000	
513	398	1	0.000000	0.000000	
514	398	1	0.000000	0.000000	
515	398	1	0.000000	0.000000	
516	398	1	0.000000	0.000000	
517	398	1	0.000000	0.000000	
518	398	1	0.000000	0.000000	
519	398	1	0.000000	0.000000	
520	398	1	0.000000	0.000000	
521	398	1	0.000000	0.000000	
522	398	1	0.000000	0.000000	
523	398	1	0.000000	0.000000	
524	398	1	0.000000	0.000000	
525	398	1	0.000000	0.000000	
526	398	1	0.000000	0.000000	
527	398	1	0.000000	0.000000	
528	398	1	0.000000	0.000000	
529	398	1	0.000000	0.000000	
530	398	1	0.000000	0.000000	
531	398	1	0.000000	0.000000	
532	398	1	0.000000	0.000000	
533	398	1	0.000000	0.000000	
534	398	1	0.000000	0.000000	
535	398	1	0.000000	0.000000	
597	398	1	0.000000	0.000000	
598	398	1	0.000000	0.000000	
599	398	1	0.000000	0.000000	
600	398	1	0.000000	0.000000	
601	398	1	0.000000	0.000000	
602	398	1	0.000000	0.000000	
603	398	1	0.000000	0.000000	
604	398	1	0.000000	0.000000	
605	398	1	0.000000	0.000000	
606	398	1	0.000000	0.000000	
607	398	1	0.000000	0.000000	
608	398	1	0.000000	0.000000	
609	398	2	0.000000	0.000000	0.000000	0.000000	
610	398	2	0.000000	0.000000	0.000000	0.000000	
611	398	2	0.000000	0.000000	0.000000	0.000000	
612	398	1	0.000000	0.000000	
613	398	1	0.000000	0.000000	
614	398	1	0.000000	0.000000	
615	398	1	0.000000	0.000000	
628	398	1	0.000000	0.000000	
629	398	1	0.000000	0.000000	
630	398	1	0.000000	0.000000	
631	398	1	0.000000	0.000000	
632	398	1	0.000000	0.000000	
633	398	1	0.000000	0.000000	
634	398	1	0.000000	0.000000	
635	398	1	0.000000	0.000000	
636	398	1	0.000000	0.000000	
701	398	1	0.000000	0.000000	
702	398	1	1.572338	-3.141579	
703	398	1	0.000000	0.000000	
704	398	1	0.000000	0.000000	
705	398	1	0.000000	0.000000	
706	398	1	0.000000	0.000000	
707	398	1	0.000000	0.000000	
708	398	1	0.000000	0.000000	
709	398	1	0.000000	0.000000	
710	398	1	0.000000	0.000000	
711	398	1	1.310307	3.141593	
712	398	1	1.302450	-3.041925	
722	398	1	0.781674	2.076504	
509	399	1	0.000000	0.000000	
535	399	1	0.000000	0.000000	
536	399	1	0.000000	0.000000	
537	399	1	0.000000	0.000000	
538	399	1	0.000000	0.000000	
539	399	1	0.000000	0.000000	
540	399	1	0.000000	0.000000	
541	399	1	0.000000	0.000000	
542	399	1	0.000000	0.000000	
543	399	1	0.000000	0.000000	
544	399	1	0.000000	0.000000	
545	399	1	0.000000	0.000000	
546	399	1	0.000000	0.000000	
547	399	1	0.000000	0.000000	
593	399	1	0.000000	0.000000	
594	399	1	0.000000	0.000000	
595	399	1	0.000000	0.000000	
596	399	1	0.000000	0.000000	
597	399	1	0.000000	0.000000	
609	399	1	0.000000	0.000000	
612	399	1	0.000000	0.000000	
613	399	1	0.000000	0.000000	
614	399	1	0.000000	0.000000	
616	399	1	0.000000	0.000000	
617	399	1	0.000000	0.000000	
618	399	2	0.000000	0.000000	0.000000	0.000000	
619	399	2	0.000000	0.000000	0.000000	0.000000	
620	399	2	0.000000	0.000000	0.000000	0.000000	
621	399	1	0.000000	0.000000	
622	399	1	0.000000	0.000000	
623	399	1	0.000000	0.000000	
624	399	1	0.000000	0.000000	
625	399	1	0.000000	0.000000	
626	399	1	0.000000	0.000000	
627	399	1	0.000000	0.000000	
637	399	1	0.000000	0.000000	
638	399	1	0.000000	0.000000	
639	399	1	0.000000	0.000000	
640	399	1	0.000000	0.000000	
641	399	1	0.000000	0.000000	
642	399	1	0.000000	0.000000	
643	399	1	0.000000	0.000000	
644	399	1	0.000000	0.000000	
700	399	1	0.000000	0.000000	
701	399	2	0.000000	0.000000	0.000000	0.000000	
722	399	1	0.000000	0.000000	
547	400	1	0.000000	0.000000	
548	400	1	0.000000	0.000000	
549	400	1	0.000000	0.000000	
550	400	1	0.000000	0.000000	
551	400	1	0.000000	0.000000	
563	400	1	0.000000	0.000000	
564	400	1	0.000000	0.000000	
588	400	1	0.000000	0.000000	
589	400	1	0.000000	0.000000	
590	400	1	0.000000	0.000000	
591	400	1	0.000000	0.000000	
592	400	1	0.000000	0.000000	
615	400	1	0.000000	0.000000	
616	400	1	0.000000	0.000000	
617	400	1	0.000000	0.000000	
621	400	1	0.000000	0.000000	
622	400	1	0.000000	0.000000	
623	400	1	0.000000	0.000000	
624	400	1	0.000000	0.000000	
625	400	1	0.000000	0.000000	
626	400	1	0.000000	0.000000	
645	400	1	0.000000	0.000000	
646	400	1	0.000000	0.000000	
647	400	1	0.000000	0.000000	
648	400	1	0.000000	0.000000	
649	400	1	0.000000	0.000000	
650	400	1	0.000000	0.000000	
651	400	1	0.000000	0.000000	
652	400	1	0.000000	0.000000	
653	400	1	0.000000	0.000000	
654	400	1	0.000000	0.000000	
655	400	1	1.012063	-3.122393	
693	400	1	0.000000	0.000000	
698	400	1	1.370931	2.699226	
699	400	1	1.355548	2.704975	
700	400	1	0.000000	0.000000	
702	400	1	0.000000	0.000000	
703	400	1	0.817158	-2.616863	
704	400	1	0.000000	0.000000	
717	400	1	0.821976	2.908440	
719	400	1	0.000000	0.000000	
720	400	1	0.000000	0.000000	
721	400	1	0.000000	0.000000	
726	400	1	0.000000	0.000000	
728	400	1	0.000000	0.000000	
552	401	1	0.000000	0.000000	
553	401	1	0.000000	0.000000	
554	401	1	0.000000	0.000000	
555	401	1	0.000000	0.000000	
556	401	1	0.000000	0.000000	
557	401	1	0.000000	0.000000	
565	401	1	0.000000	0.000000	
566	401	1	0.000000	0.000000	
567	401	1	0.000000	0.000000	
568	401	1	0.000000	0.000000	
569	401	1	0.000000	0.000000	
570	401	1	0.000000	0.000000	
571	401	1	0.000000	0.000000	
583	401	1	0.000000	0.000000	
584	401	1	0.000000	0.000000	
585	401	1	0.000000	0.000000	
586	401	1	0.000000	0.000000	
587	401	1	0.000000	0.000000	
627	401	1	0.000000	0.000000	
628	401	1	0.000000	0.000000	
629	401	1	0.000000	0.000000	
630	401	1	0.000000	0.000000	
688	401	1	0.000000	0.000000	
691	401	1	0.000000	0.000000	
692	401	2	0.000000	0.000000	0.000000	0.000000	
694	401	1	0.000000	0.000000	
695	401	1	0.000000	0.000000	
696	401	2	1.462449	2.601169	0.000000	0.000000	
697	401	2	1.439518	2.634491	0.000000	0.000000	
698	401	1	0.000000	0.000000	
699	401	1	0.000000	0.000000	
700	401	1	0.000000	0.000000	
705	401	1	0.000000	0.000000	
711	401	1	0.000000	0.000000	
712	401	1	0.000000	0.000000	
713	401	1	0.000000	0.000000	
714	401	1	0.000000	0.000000	
715	401	1	0.000000	0.000000	
717	401	1	0.000000	0.000000	
718	401	1	0.000000	0.000000	
721	401	1	0.000000	0.000000	
722	401	1	0.000000	0.000000	
723	401	1	0.000000	0.000000	
724	401	1	0.000000	0.000000	
725	401	1	0.000000	0.000000	
727	401	1	0.000000	0.000000	
557	402	1	0.000000	0.000000	
558	402	1	0.000000	0.000000	
559	402	1	0.000000	0.000000	
560	402	1	0.000000	0.000000	
572	402	1	0.000000	0.000000	
573	402	1	0.000000	0.000000	
574	402	1	0.000000	0.000000	
575	402	1	0.000000	0.000000	
576	402	1	0.000000	0.000000	
577	402	1	0.000000	0.000000	
578	402	1	0.000000	0.000000	
579	402	1	0.000000	0.000000	
580	402	1	0.000000	0.000000	
581	402	1	0.000000	0.000000	
582	402	1	0.000000	0.000000	
583	402	1	0.000000	0.000000	
631	402	1	0.000000	0.000000	
632	402	1	0.000000	0.000000	
633	402	1	0.000000	0.000000	
667	402	1	0.000000	0.000000	
668	402	1	0.000000	0.000000	
669	402	1	0.000000	0.000000	
670	402	1	0.000000	0.000000	
671	402	1	0.000000	0.000000	
672	402	1	0.000000	0.000000	
673	402	1	0.000000	0.000000	
674	402	1	0.000000	0.000000	
675	402	1	0.000000	0.000000	
676	402	1	0.000000	0.000000	
677	402	1	0.000000	0.000000	
678	402	1	0.000000	0.000000	
679	402	1	0.000000	0.000000	
680	402	1	0.000000	0.000000	
683	402	1	0.000000	0.000000	
684	402	1	1.270468	2.303625	
688	402	2	0.000000	0.000000	1.083877	2.816921	
689	402	1	0.000000	0.000000	
690	402	2	0.000000	0.000000	0.000000	0.000000	
691	402	2	0.000000	0.000000	0.000000	0.000000	
692	402	2	0.000000	0.000000	0.000000	0.000000	
693	402	1	0.000000	0.000000	
694	402	2	0.000000	0.000000	0.000000	0.000000	
695	402	2	0.000000	0.000000	0.000000	0.000000	
696	402	2	1.347876	2.677945	0.000000	0.000000	
697	402	1	0.000000	0.000000	
698	402	1	0.000000	0.000000	
699	402	1	0.000000	0.000000	
701	402	1	0.000000	0.000000	
703	402	1	0.000000	0.000000	
705	402	1	0.000000	0.000000	
706	402	2	0.000000	0.000000	0.000000	0.000000	
707	402	2	0.000000	0.000000	0.000000	0.000000	
708	402	2	0.000000	0.000000	0.000000	0.000000	
709	402	1	0.000000	0.000000	
714	402	1	0.000000	0.000000	
715	402	2	0.000000	0.000000	0.000000	0.000000	
716	402	2	0.000000	0.000000	0.000000	0.000000	
717	402	1	0.000000	0.000000	
718	402	2	0.000000	0.000000	0.000000	0.000000	
719	402	2	1.087804	2.859041	0.000000	0.000000	
720	402	2	1.054175	2.842704	0.000000	0.000000	
721	402	1	0.000000	0.000000	
727	402	1	0.000000	0.000000	
537	403	1	0.000000	0.000000	
543	403	1	0.000000	0.000000	
544	403	1	0.000000	0.000000	
545	403	1	0.000000	0.000000	
548	403	1	0.000000	0.000000	
549	403	1	0.000000	0.000000	
550	403	1	0.000000	0.000000	
551	403	1	0.000000	0.000000	
552	403	1	0.000000	0.000000	
553	403	1	0.000000	0.000000	
554	403	1	0.000000	0.000000	
555	403	1	0.000000	0.000000	
556	403	1	0.000000	0.000000	
557	403	1	0.000000	0.000000	
558	403	1	0.000000	0.000000	
559	403	1	0.000000	0.000000	
560	403	1	0.000000	0.000000	
561	403	2	0.000000	0.000000	0.000000	0.000000	
562	403	2	0.000000	0.000000	0.000000	0.000000	
563	403	2	0.000000	0.000000	0.000000	0.000000	
564	403	2	0.000000	0.000000	0.000000	0.000000	
565	403	1	0.000000	0.000000	
566	403	1	0.000000	0.000000	
576	403	1	0.000000	0.000000	
577	403	1	1.452722	-2.969999	
579	403	1	0.000000	0.000000	
580	403	1	0.000000	0.000000	
581	403	1	0.000000	0.000000	
582	403	1	0.000000	0.000000	
583	403	1	0.000000	0.000000	
584	403	1	0.000000	0.000000	
588	403	1	0.000000	0.000000	
589	403	1	0.000000	0.000000	
590	403	1	0.000000	0.000000	
591	403	1	0.000000	0.000000	
592	403	1	0.000000	0.000000	
598	403	1	0.000000	0.000000	
599	403	1	0.000000	0.000000	
600	403	1	1.300975	-3.075621	
601	403	1	0.000000	0.000000	
602	403	1	0.000000	0.000000	
603	403	1	0.000000	0.000000	
604	403	1	0.000000	0.000000	
606	403	1	0.000000	0.000000	
612	403	1	1.199196	-3.052733	
617	403	1	0.000000	0.000000	
619	403	1	0.000000	0.000000	
620	403	1	0.000000	0.000000	
621	403	1	0.000000	0.000000	
622	403	1	0.000000	0.000000	
623	403	2	1.459915	-3.061728	0.000000	0.000000	
624	403	1	0.000000	0.000000	
625	403	2	1.503913	-3.061728	0.000000	0.000000	
626	403	2	1.383170	3.130800	0.000000	0.000000	
627	403	1	0.000000	0.000000	
628	403	2	1.253047	-3.069251	0.000000	0.000000	
629	403	2	1.290418	-2.972535	0.000000	0.000000	
630	403	2	1.336221	-2.771880	0.000000	0.000000	
631	403	1	0.000000	0.000000	
632	403	1	0.000000	0.000000	
633	403	1	0.000000	0.000000	
634	403	2	1.331312	-2.829045	0.000000	0.000000	
635	403	1	0.000000	0.000000	
636	403	1	0.000000	0.000000	
637	403	1	0.000000	0.000000	
638	403	1	0.000000	0.000000	
639	403	1	0.000000	0.000000	
640	403	1	0.000000	0.000000	
641	403	1	0.000000	0.000000	
642	403	1	0.000000	0.000000	
643	403	1	0.000000	0.000000	
644	403	1	0.000000	0.000000	
645	403	1	0.000000	0.000000	
646	403	1	0.000000	0.000000	
647	403	1	0.000000	0.000000	
648	403	1	0.000000	0.000000	
649	403	1	0.000000	0.000000	
650	403	1	0.000000	0.000000	
651	403	1	0.000000	0.000000	
652	403	1	0.000000	0.000000	
653	403	1	0.000000	0.000000	
654	403	1	0.000000	0.000000	
655	403	1	0.000000	0.000000	
656	403	1	0.000000	0.000000	
657	403	1	0.000000	0.000000	
658	403	1	0.000000	0.000000	
659	403	1	0.000000	0.000000	
660	403	1	0.000000	0.000000	
661	403	1	0.000000	0.000000	
662	403	1	0.000000	0.000000	
663	403	1	0.000000	0.000000	
664	403	1	0.000000	0.000000	
665	403	1	0.000000	0.000000	
666	403	1	0.000000	0.000000	
680	403	1	0.000000	0.000000	
681	403	2	0.000000	0.000000	0.000000	0.000000	
682	403	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
683	403	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
684	403	2	0.000000	0.000000	0.000000	0.000000	
685	403	2	1.297432	2.976448	0.000000	0.000000	
686	403	1	0.000000	0.000000	
689	403	2	0.000000	0.000000	0.000000	0.000000	
690	403	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
691	403	2	0.000000	0.000000	0.000000	0.000000	
692	403	3	0.000000	0.000000	1.722775	3.041925	0.000000	0.000000	
693	403	2	0.000000	0.000000	0.000000	0.000000	
694	403	2	0.000000	0.000000	0.000000	0.000000	
695	403	1	0.000000	0.000000	
696	403	1	0.000000	0.000000	
697	403	1	0.000000	0.000000	
698	403	1	0.000000	0.000000	
699	403	2	0.000000	0.000000	0.000000	0.000000	
700	403	1	0.661553	-2.784487	
701	403	1	0.000000	0.000000	
702	403	1	0.000000	0.000000	
704	403	1	0.000000	0.000000	
708	403	1	0.000000	0.000000	
709	403	2	0.000000	0.000000	0.000000	0.000000	
710	403	2	0.000000	0.000000	0.000000	0.000000	
711	403	1	0.000000	0.000000	
712	403	3	0.000000	0.000000	0.900487	-2.993088	0.000000	0.000000	
713	403	2	0.000000	0.000000	0.000000	0.000000	
716	403	1	0.000000	0.000000	
717	403	1	0.000000	0.000000	
727	403	1	0.000000	0.000000	
728	403	1	0.000000	0.000000	
462	404	1	0.000000	0.000000	
463	404	1	0.000000	0.000000	
464	404	1	0.000000	0.000000	
486	404	1	0.000000	0.000000	
487	404	1	0.000000	0.000000	
488	404	1	0.000000	0.000000	
489	404	1	0.000000	0.000000	
490	404	1	0.000000	0.000000	
